year,month,variable,value,isin
2013,1,vola,0.024709726899949654,US88579Y1010
2012,12,vola,0.038434840992436874,US88579Y1010
2012,11,vola,0.04140028004634856,US88579Y1010
2012,10,vola,0.0548821772723611,US88579Y1010
2012,9,vola,0.045794172644458266,US88579Y1010
2012,8,vola,0.03309639172479001,US88579Y1010
2012,7,vola,0.04796947514625156,US88579Y1010
2012,6,vola,0.049685394881905785,US88579Y1010
2012,5,vola,0.03194049760326503,US88579Y1010
2012,4,vola,0.04705610955682456,US88579Y1010
2012,3,vola,0.039954793501296534,US88579Y1010
2012,2,vola,0.019944748334132564,US88579Y1010
2012,1,vola,0.029484437985292457,US88579Y1010
2011,12,vola,0.06779127439263623,US88579Y1010
2011,11,vola,0.09538233781949594,US88579Y1010
2011,10,vola,0.12717253401244727,US88579Y1010
2011,9,vola,0.11016673512470115,US88579Y1010
2011,8,vola,0.1350430268208386,US88579Y1010
2011,7,vola,0.0684555843942828,US88579Y1010
2011,6,vola,0.045895626100205714,US88579Y1010
2011,5,vola,0.039514909751664815,US88579Y1010
2011,4,vola,0.040961672116668665,US88579Y1010
2011,3,vola,0.06373084053168629,US88579Y1010
2011,2,vola,0.042382907727145744,US88579Y1010
2011,1,vola,0.044317471552933224,US88579Y1010
2010,12,vola,0.04144363490190255,US88579Y1010
2010,11,vola,0.049030541312281156,US88579Y1010
2010,10,vola,0.07710879917043571,US88579Y1010
2010,9,vola,0.04723731828439806,US88579Y1010
2010,8,vola,0.05418801621488469,US88579Y1010
2010,7,vola,0.06180160596866285,US88579Y1010
2010,6,vola,0.06736133442508996,US88579Y1010
2010,5,vola,0.08850414528283847,US88579Y1010
2010,4,vola,0.03495031341038368,US88579Y1010
2010,3,vola,0.054193829041973667,US88579Y1010
2010,2,vola,0.05816046381372322,US88579Y1010
2010,1,vola,0.04964936564919786,US88579Y1010
2009,12,vola,0.055484829488444846,US88579Y1010
2009,11,vola,0.044695096960070055,US88579Y1010
2009,10,vola,0.06835496892464268,US88579Y1010
2009,9,vola,0.040912681646190364,US88579Y1010
2009,8,vola,0.05469286265465629,US88579Y1010
2009,7,vola,0.08867999042171704,US88579Y1010
2009,6,vola,0.06268222474277121,US88579Y1010
2009,5,vola,0.09115481121456302,US88579Y1010
2009,4,vola,0.09519202379221234,US88579Y1010
2009,3,vola,0.15755062485862387,US88579Y1010
2009,2,vola,0.11970985401679003,US88579Y1010
2009,1,vola,0.09753097460443494,US88579Y1010
2008,12,vola,0.10635154270801483,US88579Y1010
2008,11,vola,0.18556819067951882,US88579Y1010
2008,10,vola,0.20491606679632668,US88579Y1010
2018,9,logReturn,-0.00487097511338889,US0258161092
2018,8,logReturn,0.06359589035064514,US0258161092
2018,7,logReturn,0.008784847352085573,US0258161092
2018,6,logReturn,-0.002547602096387047,US0258161092
2018,5,logReturn,-0.002844346684961796,US0258161092
2018,4,logReturn,0.08544080061966175,US0258161092
2018,3,logReturn,-0.019743826496918335,US0258161092
2018,2,logReturn,-0.025215398535595124,US0258161092
2018,1,logReturn,0.008102865922831602,US0258161092
2017,12,logReturn,0.014708735152125622,US0258161092
2017,11,logReturn,0.019845838542107582,US0258161092
2017,10,logReturn,0.05737602548274927,US0258161092
2017,9,logReturn,0.048934605023433685,US0258161092
2017,8,logReturn,0.0015114870545582925,US0258161092
2017,7,logReturn,0.005289017846637043,US0258161092
2017,6,logReturn,0.07337851769786193,US0258161092
2017,5,logReturn,-0.0293286825236453,US0258161092
2017,4,logReturn,0.012469856901170473,US0258161092
2017,3,logReturn,-0.03490273132883166,US0258161092
2017,2,logReturn,0.042092737873970665,US0258161092
2017,1,logReturn,0.01776434437009114,US0258161092
2016,12,logReturn,0.021144499758090313,US0258161092
2016,11,logReturn,0.0837855237575895,US0258161092
2016,10,logReturn,0.04504803010623946,US0258161092
2016,9,logReturn,-0.012722359892530871,US0258161092
2016,8,logReturn,0.022358890348664753,US0258161092
2016,7,logReturn,0.06026634772971573,US0258161092
2016,6,logReturn,-0.07650684290186598,US0258161092
2016,5,logReturn,0.0012179083101323224,US0258161092
2016,4,logReturn,0.07330018427177384,US0258161092
2016,3,logReturn,0.07787365937271815,US0258161092
2016,2,logReturn,0.015959853868705378,US0258161092
2016,1,logReturn,-0.22928812914225116,US0258161092
2015,12,logReturn,-0.037394350347076465,US0258161092
2015,11,logReturn,-0.03160125930402713,US0258161092
2015,10,logReturn,-0.004812584932218604,US0258161092
2015,9,logReturn,0.0017555516875597567,US0258161092
2015,8,logReturn,0.009691910870636209,US0258161092
2015,7,logReturn,-0.030300403757163898,US0258161092
2015,6,logReturn,-0.018543346229130016,US0258161092
2015,5,logReturn,0.025922692556181133,US0258161092
2015,4,logReturn,-0.018929675498471764,US0258161092
2015,3,logReturn,-0.045516058228457584,US0258161092
2015,2,logReturn,-0.006596976094158472,US0258161092
2015,1,logReturn,-0.1393245428428686,US0258161092
2014,12,logReturn,0.009721205200026489,US0258161092
2014,11,logReturn,0.017133616054382912,US0258161092
2014,10,logReturn,0.047118198217755335,US0258161092
2014,9,logReturn,-0.024598404000130043,US0258161092
2014,8,logReturn,0.035000447027970505,US0258161092
2014,7,logReturn,-0.07747675081798153,US0258161092
2014,6,logReturn,0.03191546065688258,US0258161092
2014,5,logReturn,0.05250233862856422,US0258161092
2014,4,logReturn,-0.03934553703526301,US0258161092
2014,3,logReturn,0.0006658433366334201,US0258161092
2014,2,logReturn,0.09677945576423522,US0258161092
2014,1,logReturn,-0.048224348084991805,US0258161092
2013,12,logReturn,0.06183134487895257,US0258161092
2013,11,logReturn,0.04335056795198242,US0258161092
2013,10,logReturn,0.07754405276310523,US0258161092
2013,9,logReturn,0.041777708938799604,US0258161092
2013,8,logReturn,-0.050436688898288375,US0258161092
2013,7,logReturn,-0.021956468415157845,US0258161092
2013,6,logReturn,-0.02261505147638252,US0258161092
2013,5,logReturn,0.10329274351058236,US0258161092
2013,4,logReturn,0.019967907175922155,US0258161092
2013,3,logReturn,0.07844985387846952,US0258161092
2013,2,logReturn,0.03670682445433934,US0258161092
2013,1,logReturn,0.00102044220618858,US0258161092
2012,12,logReturn,0.026262654533086738,US0258161092
2012,11,logReturn,-0.01685181601891881,US0258161092
2012,10,logReturn,-0.027483737070320306,US0258161092
2012,9,logReturn,-0.030314051612343178,US0258161092
2012,8,logReturn,0.026066461482819082,US0258161092
2012,7,logReturn,-0.01959424286127805,US0258161092
2012,6,logReturn,0.08568387205469151,US0258161092
2012,5,logReturn,-0.088071162080703,US0258161092
2012,4,logReturn,0.040642871960520535,US0258161092
2012,3,logReturn,0.07703788324972655,US0258161092
2012,2,logReturn,0.04386743861955578,US0258161092
2012,1,logReturn,0.03925138341584086,US0258161092
2011,12,logReturn,-0.013059630771019855,US0258161092
2011,11,logReturn,-0.01958210353827442,US0258161092
2011,10,logReturn,0.15618411188867767,US0258161092
2011,9,logReturn,-0.09753317138320865,US0258161092
2011,8,logReturn,-0.006216496800158448,US0258161092
2011,7,logReturn,-0.0449385141751535,US0258161092
2011,6,logReturn,0.03876546017149218,US0258161092
2011,5,logReturn,0.038524201807591495,US0258161092
2011,4,logReturn,0.08270060075227641,US0258161092
2011,3,logReturn,0.04641514530342604,US0258161092
2011,2,logReturn,-0.0006877667612707031,US0258161092
2011,1,logReturn,0.0035283336186469946,US0258161092
2010,12,logReturn,-0.03164509727057844,US0258161092
2010,11,logReturn,0.03916521485703359,US0258161092
2010,10,logReturn,-0.0029669398883174743,US0258161092
2010,9,logReturn,0.023107519227906697,US0258161092
2010,8,logReturn,-0.12081654819223532,US0258161092
2010,7,logReturn,0.12283796268963752,US0258161092
2010,6,logReturn,0.0174540211022275,US0258161092
2010,5,logReturn,-0.1687685663760728,US0258161092
2010,4,logReturn,0.10074553359308883,US0258161092
2010,3,logReturn,0.08324283440159118,US0258161092
2010,2,logReturn,-0.0005244807462962946,US0258161092
2010,1,logReturn,-0.07874208530883527,US0258161092
2009,12,logReturn,-0.01906767862925581,US0258161092
2009,11,logReturn,0.15902238007240363,US0258161092
2009,10,logReturn,0.07075771727239384,US0258161092
2009,9,logReturn,0.06360076014664823,US0258161092
2009,8,logReturn,0.1659011741623556,US0258161092
2009,7,logReturn,0.20842452268135844,US0258161092
2009,6,logReturn,-0.10411993398417332,US0258161092
2009,5,logReturn,0.022792915506027255,US0258161092
2009,4,logReturn,0.557632671867378,US0258161092
2009,3,logReturn,0.20893734726023697,US0258161092
2009,2,logReturn,-0.3421402029388817,US0258161092
2009,1,logReturn,-0.13549731437400905,US0258161092
2008,12,logReturn,-0.05709675362809452,US0258161092
2008,11,logReturn,-0.19468675676130956,US0258161092
2008,10,logReturn,-0.2508300344319869,US0258161092
2018,9,vola,0.03904681948024762,US0258161092
2018,8,vola,0.031332463068604356,US0258161092
2018,7,vola,0.05861056323865059,US0258161092
2018,6,vola,0.04017339103726722,US0258161092
2018,5,vola,0.04896850118664672,US0258161092
2018,4,vola,0.09351431845758049,US0258161092
2018,3,vola,0.06914818064528036,US0258161092
2018,2,vola,0.12257927780107891,US0258161092
2018,1,vola,0.03767817204148325,US0258161092
2017,12,vola,0.032667692384267005,US0258161092
2017,11,vola,0.035768551907007055,US0258161092
2017,10,vola,0.035550923653879574,US0258161092
2017,9,vola,0.035028780403718665,US0258161092
2017,8,vola,0.033130946880410655,US0258161092
2017,7,vola,0.033306987774676874,US0258161092
2017,6,vola,0.021827711000188654,US0258161092
2017,5,vola,0.031872354931011114,US0258161092
2017,4,vola,0.07161745595466062,US0258161092
2017,3,vola,0.03812862564494767,US0258161092
2017,2,vola,0.02475010109844465,US0258161092
2017,1,vola,0.040886683359455236,US0258161092
2016,12,vola,0.04245643792102896,US0258161092
2016,11,vola,0.05626427106276345,US0258161092
2016,10,vola,0.10464005197049862,US0258161092
2016,9,vola,0.04922313271267443,US0258161092
2016,8,vola,0.03648334490276366,US0258161092
2016,7,vola,0.05075539183959782,US0258161092
2016,6,vola,0.09651362232182224,US0258161092
2016,5,vola,0.04955863603871173,US0258161092
2016,4,vola,0.049216779057273466,US0258161092
2016,3,vola,0.03891581397351861,US0258161092
2016,2,vola,0.06717290604488559,US0258161092
2016,1,vola,0.14431730920138802,US0258161092
2015,12,vola,0.053869726089226744,US0258161092
2015,11,vola,0.03299173791696694,US0258161092
2015,10,vola,0.07795323340690781,US0258161092
2015,9,vola,0.05508682863677215,US0258161092
2015,8,vola,0.09260176122254238,US0258161092
2015,7,vola,0.04748672103059169,US0258161092
2015,6,vola,0.045254928182324954,US0258161092
2015,5,vola,0.0349134407408595,US0258161092
2015,4,vola,0.058081132491819884,US0258161092
2015,3,vola,0.05414264057280183,US0258161092
2015,2,vola,0.09807245890886174,US0258161092
2015,1,vola,0.06955009575640084,US0258161092
2014,12,vola,0.060844476166415376,US0258161092
2014,11,vola,0.028044893397860003,US0258161092
2014,10,vola,0.07462730893979838,US0258161092
2014,9,vola,0.041921241901252015,US0258161092
2014,8,vola,0.0296092771046885,US0258161092
2014,7,vola,0.04050464502732319,US0258161092
2014,6,vola,0.0334901016490139,US0258161092
2014,5,vola,0.04709677664905096,US0258161092
2014,4,vola,0.06856826955577515,US0258161092
2014,3,vola,0.05129668407196664,US0258161092
2014,2,vola,0.03630156289312353,US0258161092
2014,1,vola,0.06561363741497596,US0258161092
2013,12,vola,0.04226014099237447,US0258161092
2013,11,vola,0.035447783600867706,US0258161092
2013,10,vola,0.07401100109091695,US0258161092
2013,9,vola,0.034255447216164595,US0258161092
2013,8,vola,0.03860906993067435,US0258161092
2013,7,vola,0.06410676713173176,US0258161092
2013,6,vola,0.07695763086549591,US0258161092
2013,5,vola,0.04320023534078758,US0258161092
2013,4,vola,0.06006717355830087,US0258161092
2013,3,vola,0.03872513168630828,US0258161092
2013,2,vola,0.04857280111807205,US0258161092
2013,1,vola,0.03245044205658258,US0258161092
2012,12,vola,0.04388695233351368,US0258161092
2012,11,vola,0.06264825775904463,US0258161092
2012,10,vola,0.05714697427541834,US0258161092
2012,9,vola,0.05275090907185504,US0258161092
2012,8,vola,0.05136022919645443,US0258161092
2012,7,vola,0.06425071608518636,US0258161092
2012,6,vola,0.07000926890793747,US0258161092
2012,5,vola,0.05120041488809171,US0258161092
2012,4,vola,0.0562576156628577,US0258161092
2012,3,vola,0.06708781991422726,US0258161092
2012,2,vola,0.05315930235450961,US0258161092
2012,1,vola,0.0500514776202052,US0258161092
2011,12,vola,0.07342591437690894,US0258161092
2011,11,vola,0.10953108916185778,US0258161092
2011,10,vola,0.10514509880792659,US0258161092
2011,9,vola,0.1037265442257458,US0258161092
2011,8,vola,0.17380382879340903,US0258161092
2011,7,vola,0.04563469031804136,US0258161092
2011,6,vola,0.06510244624959131,US0258161092
2011,5,vola,0.037847114637005165,US0258161092
2011,4,vola,0.03690191503636977,US0258161092
2011,3,vola,0.07210758307856097,US0258161092
2011,2,vola,0.06571145555936202,US0258161092
2011,1,vola,0.06597276406552972,US0258161092
2010,12,vola,0.06384624717776717,US0258161092
2010,11,vola,0.07522591905021772,US0258161092
2010,10,vola,0.09416600744351146,US0258161092
2010,9,vola,0.08793144338237407,US0258161092
2010,8,vola,0.06099086275974143,US0258161092
2010,7,vola,0.10838878775167227,US0258161092
2010,6,vola,0.12789067399660137,US0258161092
2010,5,vola,0.15198593983975942,US0258161092
2010,4,vola,0.09740542998867932,US0258161092
2010,3,vola,0.05009117433219531,US0258161092
2010,2,vola,0.07745851781393749,US0258161092
2010,1,vola,0.11872595273307614,US0258161092
